,lat,lon,mixing_height
0,36.722775,-117.244835,2.1516826453388918
1,36.713085,-117.185776,2.1516826453388918
2,36.70333,-117.126495,2.1516826453388918
3,36.69357,-117.06744,2.1516826453388918
4,36.68377,-117.00834,2.1516826453388918
5,36.637566,-117.01921,2.1516826453388918
6,36.99768,-119.6341,1.456617737032581
7,36.989693,-119.57857,1.456617737032581
8,36.981674,-119.52305,1.456617737032581
9,36.99277,-119.92287,0.806459038623858
10,36.98488,-119.866905,0.806459038623858
11,36.976974,-119.81104,2.1516826453388918
12,36.96905,-119.75526,1.456617737032581
13,36.961113,-119.69956,1.456617737032581
14,36.953156,-119.64393,1.456617737032581
15,36.94517,-119.58832,1.456617737032581
16,36.937176,-119.53285,1.456617737032581
17,36.956696,-119.99431,0.806459038623858
18,36.94879,-119.938286,0.806459038623858
19,36.940872,-119.882355,0.806459038623858
20,36.932938,-119.82652,0.806459038623858
21,36.924995,-119.77079,1.456617737032581
22,36.91703,-119.71511,1.456617737032581
23,36.90905,-119.65951,1.456617737032581
24,36.901054,-119.60399,1.456617737032581
25,36.893044,-119.54852,1.456617737032581
26,36.885,-119.49307,1.456617737032581
27,36.90408,-119.94786,0.806459038623858
28,36.8962,-119.89196,0.806459038623858
29,36.888298,-119.83615,0.806459038623858
30,36.880383,-119.78045,1.456617737032581
31,36.872448,-119.7248,1.456617737032581
32,36.8645,-119.669235,1.456617737032581
33,36.856525,-119.61373,1.456617737032581
34,36.848537,-119.5583,1.456617737032581
35,36.840523,-119.50291,1.456617737032581
36,36.824432,-119.39224,2.1516826453388918
37,36.86026,-119.96374,0.806459038623858
38,36.852352,-119.90789,0.806459038623858
39,36.84443,-119.85212,0.806459038623858
40,36.836494,-119.79645,1.456617737032581
41,36.82854,-119.74085,1.456617737032581
42,36.82057,-119.685326,1.456617737032581
43,36.812588,-119.62987,1.456617737032581
44,36.804585,-119.57446,1.456617737032581
45,36.796566,-119.51911,1.456617737032581
46,36.788517,-119.46378,1.456617737032581
47,36.815548,-119.97328,0.806459038623858
48,36.807674,-119.91746,0.806459038623858
49,36.799786,-119.861725,0.806459038623858
50,36.79188,-119.80608,1.456617737032581
51,36.78396,-119.75051,1.456617737032581
52,36.776016,-119.695015,1.456617737032581
53,36.768055,-119.63959,1.456617737032581
54,36.760075,-119.584206,1.456617737032581
55,36.75207,-119.528885,1.456617737032581
56,36.74405,-119.47361,1.456617737032581
57,36.77156,-119.98881,0.806459038623858
58,36.76366,-119.933014,0.806459038623858
59,36.755745,-119.87731,0.806459038623858
60,36.747814,-119.82169,1.456617737032581
61,36.739872,-119.76615,1.456617737032581
62,36.73191,-119.710686,1.456617737032581
63,36.723934,-119.65528,1.456617737032581
64,36.715942,-119.59993,1.456617737032581
65,36.707928,-119.54464,1.456617737032581
66,36.699898,-119.48939,1.456617737032581
67,36.691837,-119.43416,1.456617737032581
68,36.726845,-119.99834,0.806459038623858
69,36.71898,-119.942566,0.806459038623858
70,36.7111,-119.886894,0.806459038623858
71,36.7032,-119.83131,0.806459038623858
72,36.695286,-119.775795,1.456617737032581
73,36.687355,-119.720345,1.456617737032581
74,36.6794,-119.66497,1.456617737032581
75,36.67143,-119.60965,1.456617737032581
76,36.663433,-119.55438,1.456617737032581
77,36.65542,-119.49917,1.456617737032581
78,36.647377,-119.44398,1.456617737032581
79,36.675133,-119.9584,0.806459038623858
80,36.66723,-119.90276,0.806459038623858
81,36.65931,-119.84721,0.806459038623858
82,36.65137,-119.79173,0.806459038623858
83,36.64342,-119.736336,1.456617737032581
84,36.635452,-119.68099,1.456617737032581
85,36.62747,-119.62572,1.456617737032581
86,36.619465,-119.57049,1.456617737032581
87,36.611443,-119.515305,1.456617737032581
88,36.603397,-119.46016,1.456617737032581
89,36.595333,-119.40505,1.456617737032581
90,36.47994,-118.63607,2.1516826453388918
91,36.471527,-118.5814,2.1516826453388918
92,36.63045,-119.96793,0.806459038623858
93,36.62258,-119.91232,0.806459038623858
94,36.614693,-119.8568,0.806459038623858
95,36.606785,-119.80135,1.456617737032581
96,36.59886,-119.74598,1.456617737032581
97,36.590916,-119.69067,1.456617737032581
98,36.58295,-119.635414,1.456617737032581
99,36.574966,-119.580215,1.456617737032581
100,36.55893,-119.46995,1.456617737032581
101,36.550877,-119.41486,1.456617737032581
102,36.5428,-119.35981,1.456617737032581
103,36.427074,-118.59113,2.1516826453388918
104,36.418667,-118.53669,2.1516826453388918
105,36.586426,-119.98341,0.806459038623858
106,36.578526,-119.92784,0.806459038623858
107,36.570614,-119.87235,0.806459038623858
108,36.56269,-119.81694,0.806459038623858
109,36.554745,-119.7616,1.456617737032581
110,36.546787,-119.70632,0.806459038623858
111,36.53881,-119.6511,1.456617737032581
112,36.530815,-119.595924,1.456617737032581
113,36.5228,-119.5408,1.456617737032581
114,36.514767,-119.48571,1.456617737032581
115,36.50671,-119.43066,1.456617737032581
116,36.498634,-119.37562,1.456617737032581
117,36.490532,-119.32061,1.456617737032581
118,36.37452,-118.55227,2.1516826453388918
119,36.36606,-118.497635,2.1516826453388918
120,36.136658,-117.067696,1.456617737032581
121,36.54174,-119.99293,0.806459038623858
122,36.53388,-119.93738,0.806459038623858
123,36.525997,-119.88192,0.806459038623858
124,36.5181,-119.82653,0.806459038623858
125,36.510185,-119.77122,0.806459038623858
126,36.502247,-119.715965,0.806459038623858
127,36.494293,-119.660774,0.806459038623858
128,36.486317,-119.60563,0.806459038623858
129,36.478317,-119.55054,0.806459038623858
130,36.462254,-119.440445,1.456617737032581
131,36.45418,-119.385445,1.456617737032581
132,36.44609,-119.33046,1.456617737032581
133,36.43797,-119.2755,1.456617737032581
134,36.321476,-118.5069,2.1516826453388918
135,36.49001,-119.95324,0.806459038623858
136,36.482105,-119.89782,0.806459038623858
137,36.474186,-119.84247,0.806459038623858
138,36.46625,-119.78719,0.806459038623858
139,36.4583,-119.73198,0.806459038623858
140,36.450333,-119.67682,0.806459038623858
141,36.442345,-119.62171,0.806459038623858
