,Lat,Lon,mixing_height_km,Date,Time_UTC
209,36.26521,-119.672775,0.806459038623858,2006-08-14,1850
210,36.257225,-119.617836,0.806459038623858,2006-08-14,1850
211,36.249214,-119.562935,0.806459038623858,2006-08-14,1850
212,36.241188,-119.50807,0.806459038623858,2006-08-14,1850
213,36.233135,-119.453224,0.806459038623858,2006-08-14,1850
214,36.225063,-119.39841,0.806459038623858,2006-08-14,1850
215,36.21697,-119.3436,1.456617737032581,2006-08-14,1850
216,36.208847,-119.28879,1.456617737032581,2006-08-14,1850
217,36.200703,-119.233986,1.456617737032581,2006-08-14,1850
218,36.192528,-119.17918,1.456617737032581,2006-08-14,1850
219,36.18433,-119.12435,1.456617737032581,2006-08-14,1850
220,36.1761,-119.06951,1.456617737032581,2006-08-14,1850
221,36.167843,-119.014656,1.456617737032581,2006-08-14,1850
222,36.159557,-118.959785,1.456617737032581,2006-08-14,1850
223,36.15125,-118.904976,1.456617737032581,2006-08-14,1850
224,36.083637,-118.465004,2.151682645338892,2006-08-14,1850
225,36.260258,-119.95774,0.806459038623858,2006-08-14,1850
226,36.252388,-119.90255,0.806459038623858,2006-08-14,1850
227,36.244495,-119.84743,0.806459038623858,2006-08-14,1850
228,36.236588,-119.792366,0.806459038623858,2006-08-14,1850
229,36.228657,-119.737366,0.806459038623858,2006-08-14,1850
230,36.220707,-119.68241,0.806459038623858,2006-08-14,1850
231,36.212734,-119.6275,0.806459038623858,2006-08-14,1850
232,36.204742,-119.57263,0.806459038623858,2006-08-14,1850
233,36.196724,-119.5178,0.806459038623858,2006-08-14,1850
234,36.188683,-119.46298,0.806459038623858,2006-08-14,1850
235,36.180614,-119.408195,0.806459038623858,2006-08-14,1850
236,36.172523,-119.35342,1.456617737032581,2006-08-14,1850
237,36.164402,-119.29864,1.456617737032581,2006-08-14,1850
238,36.156258,-119.243866,1.456617737032581,2006-08-14,1850
239,36.139877,-119.1343,1.456617737032581,2006-08-14,1850
240,36.13164,-119.0795,1.456617737032581,2006-08-14,1850
241,36.123375,-119.02467,1.456617737032581,2006-08-14,1850
242,36.11508,-118.96986,1.456617737032581,2006-08-14,1850
243,36.106747,-118.914955,1.456617737032581,2006-08-14,1850
244,36.09838,-118.86002,1.456617737032581,2006-08-14,1850
245,36.00429,-118.254456,2.151682645338892,2006-08-14,1850
246,36.216164,-119.9731,0.806459038623858,2006-08-14,1850
247,36.20827,-119.917946,0.806459038623858,2006-08-14,1850
248,36.200363,-119.86286,0.806459038623858,2006-08-14,1850
249,36.19244,-119.80783,0.806459038623858,2006-08-14,1850
250,36.184498,-119.75286,0.806459038623858,2006-08-14,1850
251,36.176537,-119.697945,0.806459038623858,2006-08-14,1850
252,36.168556,-119.64307,0.806459038623858,2006-08-14,1850
253,36.160557,-119.58823,0.806459038623858,2006-08-14,1850
254,36.152534,-119.533424,0.806459038623858,2006-08-14,1850
255,36.144493,-119.478645,0.806459038623858,2006-08-14,1850
256,36.13643,-119.42388,0.806459038623858,2006-08-14,1850
257,36.12834,-119.36913,0.806459038623858,2006-08-14,1850
