Latitude,Longitude,Altitude,Aerosol_Type
45.661036208413414,-115.28868002096418,2.7399999999999998,5
45.663995075322674,-115.2897634750609,2.7399999999999998,5
45.66695407513294,-115.29084720088488,2.7399999999999998,5
45.66991310409635,-115.29193126620528,2.7399999999999998,5
45.672872058465025,-115.29301573879115,2.7399999999999998,5
45.675830834491016,-115.29410068641153,2.7399999999999998,5
45.67878932842644,-115.29518617683544,2.7399999999999998,5
45.68174743652344,-115.29627227783205,2.7399999999999998,5
45.684705077500624,-115.29735903681367,2.7399999999999998,5
45.68766225994297,-115.29844641976652,2.7399999999999998,5
45.69061901490193,-115.29953437231988,2.7399999999999998,5
45.69357537342897,-115.30062284010324,2.7399999999999998,5
45.69653136657564,-115.30171176874606,2.7399999999999998,5
45.6994870253934,-115.30280110387777,2.7399999999999998,5
45.702442380933704,-115.30389079112774,2.7399999999999998,5
45.74972281267764,-115.32132357583247,2.7399999999999998,5
45.75268227749444,-115.32240850059021,2.7399999999999998,5
45.75564312128879,-115.32349219414371,2.7399999999999998,5
45.75860549992643,-115.3245745349389,2.7399999999999998,5
45.76156956927312,-115.32565540142161,2.7399999999999998,5
45.76453548519455,-115.32673467203765,2.7399999999999998,5
45.767503403556454,-115.32781222523285,2.7399999999999998,5
45.77047348022461,-115.32888793945314,2.7399999999999998,5
45.77344578912454,-115.32996176733218,2.7399999999999998,5
45.77642007642116,-115.33103395825543,2.7399999999999998,5
45.77939600633919,-115.33210483579613,2.7399999999999998,5
45.782373243103365,-115.33317472352756,2.7399999999999998,5
45.7853514509384,-115.33424394502309,2.7399999999999998,5
45.78833029406906,-115.335312823856,2.7399999999999998,5
45.79130943672003,-115.33638168359947,2.7399999999999998,5
45.97204456815263,-115.40314026651089,4.27,6
45.97499065254099,-115.4042349213368,4.27,6
45.97793691048682,-115.40532959600031,4.27,6
46.03406846396607,-115.42613839296413,4.33,6
46.03702163696289,-115.42723083496095,4.33,6
46.03997327713099,-115.42832256233382,3.8200000000000003,6
46.04292342359839,-115.42941360567254,4.0,6
46.045872166852085,-115.43050401512497,4.0,6
46.048819597379136,-115.43159384083897,4.0,6
46.05765491747074,-115.43486031702972,3.76,6
46.060598001961544,-115.43594830926915,4.6899999999999995,5
46.06354022616088,-115.43703596850968,4.6899999999999995,5
46.066481680555746,-115.43812334489917,4.6899999999999995,5
46.06942245563323,-115.43921048858554,4.6899999999999995,5
46.09293486989401,-115.4479054909084,4.6899999999999995,5
46.113510156449806,-115.45552823726392,4.45,5
46.116451193959115,-115.45661979533764,4.45,5
46.119392877382,-115.4577122121688,4.45,5
46.13116735336071,-115.46209164177466,4.09,5
46.401974198627585,-115.56323919902023,3.5199999999999996,3
46.45792477157871,-115.58435924473059,3.5199999999999996,3
46.46087102385215,-115.58546711475216,3.5199999999999996,3
46.46381595150317,-115.58657473464353,3.5199999999999996,3
46.46675929995697,-115.58768212149126,1.81,5
46.46970081463867,-115.58878929238186,1.81,5
46.47264024097344,-115.58989626440183,1.81,5
46.4755773243864,-115.5910030546376,3.5199999999999996,3
46.47851181030274,-115.59210968017578,3.5199999999999996,3
46.481443557426594,-115.59321614759848,3.5199999999999996,3
46.4843728775782,-115.59432242147075,2.17,5
46.487300195856776,-115.59542845585312,2.17,5
46.49022593736156,-115.5965342048063,2.17,5
46.4931505271918,-115.59763962239094,3.5199999999999996,3
46.496074390446715,-115.59874466266771,3.5199999999999996,3
46.49899795222553,-115.59984927969714,3.5199999999999996,3
46.5460166550706,-115.61744045973262,2.9499999999999997,3
46.54897293665034,-115.61853608953302,2.9499999999999997,3
46.551929801049106,-115.61963177231863,2.9499999999999997,3
46.55488692142272,-115.62072760694355,2.9499999999999997,3
46.557843970926974,-115.6218236922619,2.9499999999999997,3
46.56080062271761,-115.62292012712768,2.9499999999999997,3
46.56375654995043,-115.624017010395,2.9499999999999997,3
46.56671142578125,-115.62511444091797,2.9499999999999997,3
46.56966497455877,-115.62621250160335,2.9499999999999997,3
46.57261712540374,-115.6273112115691,2.9499999999999997,3
46.575567858629746,-115.62841057398575,2.9499999999999997,3
46.57851715455049,-115.62951059202389,2.9499999999999997,3
46.581464993479614,-115.63061126885425,2.9499999999999997,3
46.58441135573079,-115.63171260764742,2.9499999999999997,3
46.58735622161764,-115.6328146115739,2.9499999999999997,3
46.59029957145386,-115.63391728380441,2.9499999999999997,3
46.593241385553085,-115.63502062750956,2.9499999999999997,3
46.59618164422895,-115.6361246458599,2.9499999999999997,3
46.59912032779516,-115.63722934202609,2.9499999999999997,3
46.60205741656535,-115.63833471917879,2.9499999999999997,3
46.60499289085317,-115.63944078048854,2.9499999999999997,3
46.60792673097227,-115.64054752912595,2.9499999999999997,3
46.61085891723633,-115.64165496826173,2.9499999999999997,3
46.613789486144654,-115.64276310907526,2.9499999999999997,3
46.61671869893929,-115.64387199478165,2.9499999999999997,3
46.61964687304793,-115.64498167660466,2.9499999999999997,3
